Alignment name,Distance from boundary,Alignment position,E-value
C_PS51525_PS51485,0.026435322126426186,28-42,0.6726502099705503
C_PS51525_PS51514,3.070764857551485,51-73,2.122397103541208e-31
C_PS51525_PS51526,0.06838699742686849,64-76,0.4110538847839624
C_PS51525_PS51640,0.24903704136093818,11-30,0.006868971950713028
C_PS51525_PS51647,1.0239956540885835,12-29,9.888219146578859e-09
C_PS51525_PS51690,0.214623064021092,41-57,0.026027747763635683
C_PS51525_PS51744,1.7106083057003278,106-126,2.505747437308165e-16
C_PS51525_PS51766,1.1968673244897206,68-81,5.2832328951684865e-08
C_PS51525_PS51766,0.0757216444534663,55-64,0.4689700159130718
C_PS51525_PS51766,0.4980259187404501,15-26,0.0025381722974820464
C_PS51525_PS51794,0.9339047751028238,71-89,1.9669615997978897e-08
C_PS51525_PS51806,1.0917204677227197,238-262,1.4021537156420124e-12
C_PS51525_PS51806,0.23815505214771804,148-167,0.008539088217738293
C_PS51525_PS51822,0.2269922171686689,21-36,0.02646650058087354
C_PS51525_PS51860,0.5343759809189734,73-86,0.0005635447953076045
C_PS51526_PS50058,0.4801048429660808,18-31,0.0012047685543996817
C_PS51526_PS50166,0.14525001002964633,56-69,0.13087663193980933
C_PS51526_PS50309,0.039639161808860734,61-73,0.5973159336252645
C_PS51526_PS50944,0.5634614809939436,56-68,0.0006588601556262628
C_PS51526_PS51037,0.4453694087650586,153-168,0.0008040006018298989
C_PS51526_PS51071,0.012706482754848203,86-95,0.8806765786429475
C_PS51526_PS51223,0.00519974030639947,56-68,0.9346374078637198
C_PS51526_PS51311,0.050160266673996645,65-77,0.5209592440073919
C_PS51526_PS51369,0.42954161553784065,44-55,0.00577336957879097
C_PS51526_PS51413,0.19858239562792157,116-126,0.11254452566987774
C_PS51526_PS51433,0.12246436893796453,82-95,0.18005351528653837
C_PS51526_PS51766,0.38812875998142715,59-71,0.006437121056345837
C_PS51546_PS51042,0.3192538180062767,62-76,0.008322377813455248
C_PS51546_PS51141,0.36398389665370434,100-113,0.0061225625476943315
C_PS51546_PS51413,0.1805108670460207,141-159,0.032396448581479206
C_PS51547_PS51399,1.2587591091137398,92-117,6.116802899323758e-15
C_PS51633_PS51227,0.8885171974099171,127-137,5.692993985304252e-05
C_PS51633_PS51292,0.017186761652514093,61-70,0.8420906446755329
C_PS51633_PS51325,0.3653256570456005,61-72,0.012476506482101059
C_PS51633_PS51436,0.20224274101339557,120-138,0.02143753161607967
C_PS51633_PS51514,0.024367698119797332,84-97,0.7109538401802004
C_PS51640_PS50891,0.5529663484331824,328-343,0.00014374616240863574
C_PS51640_PS51269,0.0016417082367565783,352-371,0.9676990249073684
C_PS51640_PS51344,1.3483159114776697,346-372,1.5477958366610735e-16
C_PS51640_PS51369,0.07364518380389562,357-375,0.2467798853059943
C_PS51640_PS51413,1.456670396322579,353-377,1.5289811213904469e-16
C_PS51641_PS50244,0.11033377181067028,20-34,0.1910907988665624
C_PS51641_PS50820,1.1511427145511153,62-78,3.170342700874735e-09
C_PS51641_PS50844,0.6943444255253759,52-61,0.0009649403661661892
C_PS51641_PS50904,0.08879994095897192,163-183,0.15492738431340866
C_PS51641_PS50918,0.14044630396147806,87-98,0.1853784908269539
C_PS51641_PS50967,0.00603665307928658,47-57,0.9357535075021101
C_PS51641_PS51061,0.11849588587451887,68-77,0.3057587585389471
C_PS51641_PS51141,0.5989022440979985,67-78,0.0007564856989262274
C_PS51641_PS51292,0.734927914956307,36-46,0.00030837096604823395
C_PS51641_PS51401,0.6375565875119014,12-22,0.0008999939988281515
C_PS51641_PS51776,0.47220076811681544,51-63,0.002157921076105612
C_PS51645_PS50961,0.4829564020315864,15-34,6.384016369816285e-05
C_PS51645_PS51388,0.20716404044290826,80-98,0.01952388349169723
C_PS51647_PS51042,1.0527360824480843,11-27,1.6890518607123306e-08
C_PS51647_PS51514,1.1337109840947148,15-32,1.3722724979400527e-09
C_PS51647_PS51711,0.2324726000352655,93-112,0.0095668431176098
C_PS51649_PS50904,0.5328900129739562,365-393,1.943101241327963e-07
C_PS51649_PS50916,0.0695986519508498,339-355,0.3063040376667679
C_PS51649_PS51230,0.37276099414178443,366-383,0.001219032345290868
C_PS51674_PS50944,0.15717625257590573,56-66,0.17747264789002468
C_PS51674_PS51309,0.9631067838751148,33-48,2.0307132965715345e-07
C_PS51674_PS51693,1.2461374939928866,128-148,4.31515714455744e-12
C_PS51674_PS51711,0.33204721995806974,60-73,0.009574412730621382
C_PS51690_PS50040,1.2471092047323538,119-143,2.8819328099230376e-14
C_PS51690_PS50058,0.972933305131261,22-42,1.3386564064533034e-09
C_PS51690_PS50196,0.01994121676734828,147-164,0.6984149268144139
C_PS51690_PS50209,0.9830024504939585,29-52,5.6767404926111804e-11
C_PS51690_PS50820,0.9458296490318254,115-132,4.0379900725442284e-08
C_PS51690_PS50829,0.391236501361087,123-138,0.0019116586286825222
C_PS51690_PS50844,0.6139772259955976,18-36,8.584371340880193e-06
C_PS51690_PS50851,0.40158437192810403,38-57,0.00032499932954923975
C_PS51690_PS50914,0.9813327595384029,44-66,1.5764846458384857e-10
C_PS51690_PS50961,0.31321800006594636,29-46,0.0035602518181407548
C_PS51690_PS50961,0.010765733540475608,136-152,0.8327536072478615
C_PS51690_PS51071,0.10900454555074113,30-46,0.15675404813771668
C_PS51690_PS51112,0.3548346421287656,105-127,0.00028552048818844067
C_PS51690_PS51139,0.28755701928490485,124-139,0.01004266955068969
C_PS51690_PS51146,0.3271104026840126,211-233,0.0005402172082767305
C_PS51690_PS51223,1.871727622950011,27-47,8.501576287933491e-18
C_PS51690_PS51223,0.6729123866720972,121-139,2.801556655787066e-06
C_PS51690_PS51236,0.6044392393222147,111-130,5.622215321301645e-06
C_PS51690_PS51236,0.22693854094488675,62-78,0.021111123526449335
C_PS51690_PS51436,4.9286446303602,168-207,2.4025550688564636e-86
C_PS51690_PS51459,0.6727668569992442,113-127,4.143010137462345e-05
C_PS51690_PS51481,0.001907378803390536,345-357,0.975508969251493
C_PS51690_PS51641,0.3409419653936423,43-59,0.003039648450019587
C_PS51690_PS51688,0.6707645820374131,251-271,7.629630586289054e-07
C_PS51690_PS51693,1.7311773609528642,121-137,1.6546525922140163e-13
C_PS51690_PS51693,2.4952433503001514,58-83,6.676811738948043e-29
C_PS51690_PS51766,0.17085538323319405,30-42,0.10848753666663871
C_PS51690_PS51822,3.711253279128172,143-165,8.494408417772095e-38
C_PS51693_PS51035,0.42640302656998674,108-125,0.0004641724207774565
C_PS51697_PS50197,0.35883006848697896,140-163,0.00018192398123078972
C_PS51697_PS50824,0.20737757684536273,27-43,0.029439475347083688
C_PS51697_PS50869,0.13372913285896892,30-44,0.13453417905103626
C_PS51697_PS50891,0.39356156983488333,93-108,0.0018418493743816969
C_PS51697_PS50925,0.4801304298944249,83-99,0.0002852292519596658
C_PS51697_PS50930,2.3887159369578375,66-93,8.966599928573082e-30
C_PS51697_PS50944,0.6772005804456631,34-50,1.0005157303371383e-05
C_PS51697_PS50960,2.0496702654424475,18-42,5.571701610029295e-23
C_PS51697_PS51064,0.006300556119409606,72-88,0.8984273311164266
C_PS51697_PS51071,0.03219052080812901,48-59,0.6795759694201068
C_PS51697_PS51081,0.6153111862578831,83-99,2.865191813642642e-05
C_PS51697_PS51146,1.1337672475390042,41-72,1.7520903602275875e-16
C_PS51697_PS51279,0.11032396004827216,27-35,0.37049488484248827
C_PS51697_PS51309,0.6838751372578162,80-95,1.769900391202098e-05
C_PS51697_PS51401,0.964743708319455,59-74,1.9782177594165798e-07
C_PS51697_PS51413,0.4237571746737272,143-157,0.001735677208033392
C_PS51697_PS51433,1.0287720036016967,30-45,7.101660900410053e-08
C_PS51697_PS51480,0.17035529281253758,93-111,0.03929136267837101
C_PS51697_PS51633,0.15951547317757786,70-81,0.14746186512859422
C_PS51697_PS51693,1.306883251287804,58-78,1.2049918927174407e-12
C_PS51697_PS51693,1.2957425254811188,185-205,1.522613217649124e-12
C_PS51697_PS51693,0.6169188348699004,135-149,9.574879421395971e-05
C_PS51703_PS50197,0.10059310548210476,488-505,0.1635435605613859
C_PS51703_PS51693,0.5517206975639937,372-387,0.00014663982306559162
C_PS51703_PS51711,0.18917351177834618,388-409,0.01557922069879073
C_PS51703_PS51726,0.15461193383787464,507-524,0.06185175477507061
C_PS51703_PS51742,0.4147067118176233,396-412,0.0008673967261466219
C_PS51705_PS50837,1.1509796274071515,2-20,3.181134865926815e-10
C_PS51705_PS51146,1.5389456760722844,24-46,4.2444444442996387e-16
C_PS51705_PS51309,1.5788140218341846,87-115,7.215136623179805e-18
C_PS51705_PS51358,1.8164211604402833,86-112,5.020355329569163e-22
C_PS51705_PS51477,0.7433702462280758,74-94,1.6608349870790964e-07
C_PS51705_PS51711,5.252814419106986,3-25,6.48779372075476e-51
C_PS51705_PS51711,0.15478120766979497,92-102,0.18221038747956217
C_PS51705_PS51711,0.16417043609184478,239-257,0.0723147631678173
C_PS51705_PS51719,2.534995223950968,6-24,1.2084973130786764e-21
C_PS51705_PS51719,0.04118900943812953,131-143,0.5854016286018474
C_PS51705_PS51720,1.7870130185654354,6-23,1.0724620297950327e-14
C_PS51705_PS51726,0.029608093615711262,117-137,0.5369931364016348
C_PS51711_PS51550,0.9821677306750489,198-224,3.0419306245288072e-12
C_PS51719_PS51688,0.04189081805244399,378-399,0.39788271734830793
C_PS51719_PS51711,2.1938162570486353,6-24,7.89798673214782e-19
C_PS51720_PS50837,0.3955822586015536,6-18,0.0058426585076038675
C_PS51720_PS51711,2.4226119462357363,5-25,8.041424691375636e-23
C_PS51720_PS51719,3.0917941837626675,6-25,1.396422816436785e-27
C_PS51724_PS50944,0.026506699933962707,13-23,0.7470869518083315
C_PS51724_PS50944,0.21423221681205185,70-81,0.07647536610203819
C_PS51724_PS51042,0.0617627115497017,63-75,0.4480209652871677
C_PS51724_PS51042,0.6221159489828274,14-29,4.754398935844999e-05
C_PS51724_PS51292,0.11263224006590189,54-65,0.25882920349167565
C_PS51724_PS51309,1.0938997124789331,67-82,2.5049915074446767e-08
C_PS51724_PS51309,0.6057444597333701,17-30,0.00020749103246424624
C_PS51724_PS51344,0.9847575934955906,67-85,7.484779515047078e-09
C_PS51724_PS51477,0.15006391089129867,33-45,0.14215591346324272
C_PS51726_PS50197,0.3424540414168602,340-356,0.0029625090902504537
C_PS51726_PS51141,0.9827949909903015,56-79,5.705075625143894e-11
C_PS51726_PS51325,1.2463369203337082,207-225,5.1967557496904036e-11
C_PS51726_PS51344,1.4333150120789648,303-327,2.741447829939588e-16
C_PS51726_PS51719,0.9023437123117253,212-243,2.8823542696329973e-13
C_PS51742_PS50180,0.4218117540568418,74-90,0.0007687076583217283
C_PS51742_PS50894,0.23078358895160456,20-40,0.007856175504578324
C_PS51742_PS51172,0.06166710291568922,134-152,0.30984752560229056
C_PS51742_PS51223,1.4176171911674489,9-30,2.853690578040852e-14
C_PS51742_PS51223,1.0263398984326386,72-90,3.3967115306789146e-09
C_PS51742_PS51236,0.6374829438927483,166-183,1.0389727398898483e-05
C_PS51742_PS51236,0.16379042888793638,18-35,0.052432548810861526
C_PS51742_PS51514,0.659209527714629,8-27,1.8800906686264033e-06
C_PS51742_PS51523,0.032420934549037383,59-73,0.6148886907323214
C_PS51742_PS51838,1.1989202343631913,97-122,3.5070525660464577e-12
C_PS51744_PS01352,0.23284862782129778,43-54,0.06116479293405279
C_PS51744_PS50168,1.3557262703380832,10-29,1.6761436512671981e-12
C_PS51744_PS50209,0.5216647250807895,23-41,4.9594541706194604e-05
C_PS51744_PS50309,1.5964713048350752,17-38,5.578906455848429e-16
C_PS51744_PS50824,0.8040771192713709,22-37,2.586425093874362e-06
C_PS51744_PS50944,0.12965030760149254,11-24,0.1628209242365802
C_PS51744_PS50961,1.9835247054971,31-56,4.0060863650624305e-23
C_PS51744_PS51042,0.5203631144309355,22-37,0.00024218471668139072
C_PS51744_PS51071,0.5374970873608174,68-85,6.283818847975306e-05
C_PS51744_PS51074,0.1977958894530385,95-109,0.05146062423072025
C_PS51744_PS51124,0.31969176436636104,39-55,0.004362281868349681
C_PS51744_PS51146,1.5740534737864005,117-146,3.103972489251872e-21
C_PS51744_PS51223,2.211482472483249,71-93,8.12836886442394e-23
C_PS51744_PS51223,0.03477309457691291,33-45,0.6363222067761511
C_PS51744_PS51286,0.7700976032691775,94-111,9.54806763480124e-07
C_PS51744_PS51319,0.390689916597303,102-118,0.0013047698914393168
C_PS51744_PS51369,2.3794776205864645,72-94,1.7058388064797297e-24
C_PS51744_PS51369,1.185229697759726,22-39,5.428790527933336e-10
C_PS51744_PS51369,0.5279973145474504,102-116,0.00036341696528544763
C_PS51744_PS51380,0.15657876492600575,136-156,0.03732268114856761
C_PS51744_PS51413,2.5223775023271946,144-169,3.2974605315055234e-29
C_PS51744_PS51461,0.5862415777128911,46-66,4.501620423160134e-06
C_PS51744_PS51461,0.10056271479309409,159-177,0.14797801240753974
C_PS51744_PS51469,0.3742169814273977,93-115,0.00018282327669548774
C_PS51744_PS51480,0.3038108115301785,80-99,0.002296850986204389
C_PS51744_PS51503,0.05089622639020952,29-42,0.4903934899327989
C_PS51744_PS51690,0.376823092106938,68-83,0.0024074926344599904
C_PS51744_PS51703,0.6050376612357002,134-163,1.3093762867928322e-08
C_PS51744_PS51711,0.4579204096019742,13-32,0.00010533043049263053
C_PS51757_PS50961,0.09882957267711046,116-136,0.12550357607191626
C_PS51757_PS51693,0.055634962433786406,117-135,0.3474743998310564
C_PS51766_PS50944,4.652626737237178,47-70,3.201526934458473e-49
C_PS51766_PS50944,0.46608001766193485,17-27,0.005935047816346403
C_PS51766_PS51011,0.037201733672061366,51-62,0.6399144368008459
C_PS51766_PS51309,0.30301049515805545,73-84,0.02635424432807596
C_PS51766_PS51388,1.7454734673056667,74-92,3.954208742525908e-15
C_PS51766_PS51688,0.3585434049727514,61-77,0.0022535739865418634
C_PS51766_PS51711,1.5542774145354166,87-107,6.678882543627423e-15
C_PS51766_PS51719,0.2513197178512607,346-365,0.006562429742508209
C_PS51770_PS51292,0.47373250367617903,88-105,0.00019801157563586514
C_PS51770_PS51336,0.02620517189810645,112-128,0.6405116798658065
C_PS51776_PS50869,0.009878138314967977,50-63,0.870842681751154
C_PS51776_PS50894,1.6502387874856654,52-77,2.323113454539274e-19
C_PS51776_PS50914,0.12569574987190624,53-65,0.19513868885241292
C_PS51776_PS50944,0.9488539098364797,49-62,1.7015775991784458e-06
C_PS51776_PS51035,0.22888984416056513,51-63,0.06414057436282448
C_PS51776_PS51035,0.638872908526654,81-95,6.888351778763666e-05
C_PS51776_PS51042,0.9134869235757881,17-31,1.119863389635007e-06
C_PS51776_PS51141,2.9171016827901357,76-97,1.3446659023400369e-28
C_PS51776_PS51223,0.15266699285963892,44-55,0.16009243459942873
C_PS51776_PS51223,0.25253955726894084,15-29,0.022638724648042063
C_PS51776_PS51262,2.621813279348803,41-60,1.6874045039087943e-23
C_PS51776_PS51309,2.9019169048448377,49-68,6.22687325106691e-26
C_PS51776_PS51344,0.5512784546493927,103-118,0.00014768110949734385
C_PS51776_PS51436,0.09283042056651425,81-101,0.14235393366332974
C_PS51776_PS51514,1.449155640509586,41-57,1.9992860348900676e-11
C_PS51776_PS51633,0.1965061062773943,72-86,0.05246591311989444
C_PS51776_PS51647,1.0830889964917203,17-35,1.1555482464501419e-09
C_PS51777_PS50017,0.26692215059332547,22-36,0.018245582940599168
C_PS51777_PS50033,0.21661545372013258,9-22,0.04818939262902061
C_PS51777_PS50058,2.0521443164999016,14-31,9.073416584681953e-17
C_PS51777_PS50166,0.2620551031075351,77-91,0.019627442850276074
C_PS51777_PS50168,1.8270356016187348,49-67,8.395409405751329e-16
C_PS51777_PS50891,0.4001599566874887,92-107,0.001657310275018325
C_PS51777_PS50909,2.272036163071194,40-63,2.0816780393402784e-24
C_PS51777_PS50913,0.3353122073988688,8-17,0.03497498896335734
C_PS51777_PS50914,1.543086333722572,17-31,8.865266641665779e-11
C_PS51777_PS50916,3.233742356127083,8-40,4.517693692155249e-47
C_PS51777_PS50944,0.11993639693126923,14-24,0.26732226423546634
C_PS51777_PS50960,4.044625707264004,7-29,3.9733022330414306e-41
C_PS51777_PS50990,0.07830786953018443,30-45,0.28566773408201934
C_PS51777_PS51022,1.1604328447949381,32-47,8.639462067981507e-09
C_PS51777_PS51061,2.9172414193846943,3-22,4.583138521546599e-26
C_PS51777_PS51109,0.23840531278110788,14-25,0.05721931553770296
C_PS51777_PS51109,0.5796968470201698,35-48,0.0002987940976895587
C_PS51777_PS51131,2.3831104009636657,9-30,1.7006802492838323e-23
C_PS51777_PS51139,1.5523520068861352,63-82,3.2842921990293906e-14
C_PS51777_PS51146,0.42992703429937507,113-135,5.0764067370509064e-05
C_PS51777_PS51214,4.201251918418487,33-57,2.4293319874207778e-46
C_PS51777_PS51223,2.095850051429514,29-49,7.681776072482933e-20
C_PS51777_PS51230,5.630276932035738,8-33,2.6597861336816786e-64
C_PS51777_PS51262,1.5085501318317052,13-28,3.2924564042695256e-11
C_PS51777_PS51269,2.2844504235260947,61-83,1.517550311742742e-23
C_PS51777_PS51272,0.45064947977380143,62-76,0.0011595280656448604
C_PS51777_PS51276,1.1758420478865181,114-136,1.7979623835170859e-12
C_PS51777_PS51279,0.9350754865203914,19-33,8.100804300869299e-07
C_PS51777_PS51295,0.1141869857396891,41-56,0.1608968549423758
C_PS51777_PS51301,0.6556639406833726,48-67,2.0182519072548882e-06
C_PS51777_PS51309,1.1169270854431383,57-72,1.7329885035391406e-08
C_PS51777_PS51311,0.03494355083555423,37-49,0.6349137215712203
C_PS51777_PS51344,6.1785175158528505,72-109,1.0833021070367502e-102
C_PS51777_PS51353,0.08112752366126585,38-51,0.3211697975874152
C_PS51777_PS51358,0.012454763607805397,77-92,0.8193235503873642
C_PS51777_PS51369,3.1577705662109246,28-46,8.777193879240086e-27
C_PS51777_PS51388,3.7395359240973636,64-89,5.949010910516092e-43
C_PS51777_PS51413,0.3445838937733061,90-104,0.005691631125699018
C_PS51777_PS51441,2.2988499202717207,38-57,1.0775645565219829e-20
C_PS51777_PS51445,0.5774349236427749,88-108,5.416106294679299e-06
C_PS51777_PS51477,2.060551118933806,23-45,2.615907876049394e-21
C_PS51777_PS51514,0.519831745584793,25-36,0.0019537963614961913
C_PS51777_PS51525,1.7644979891706116,12-26,3.2012817560381843e-12
C_PS51777_PS51641,0.25256564774750956,25-35,0.062148902179840836
C_PS51777_PS51688,1.0669631525798469,56-75,5.401020290151779e-10
C_PS51777_PS51697,0.0019764245323052876,81-95,0.9707887748453717
C_PS51777_PS51711,0.13906869101118424,124-141,0.08181976503617164
C_PS51777_PS51776,0.8732578717065937,48-64,3.5705221012463106e-07
C_PS51777_PS51780,0.25882158637481023,42-56,0.020602892598894265
C_PS51777_PS51792,0.06348272808039379,21-35,0.3858753376229865
C_PS51777_PS51822,0.8741956856874982,24-43,2.551718439898371e-08
C_PS51777_PS51838,0.20035823438741573,5-20,0.040529233509694555
C_PS51777_PS51846,0.05740772585434506,22-41,0.3172216566603418
C_PS51777_PS51860,3.922312990816728,59-87,3.9835680633750983e-50
C_PS51777_PS51871,0.38730068695511655,3-22,0.0004324630195830032
C_PS51780_PS50944,0.18803694984621977,50-61,0.10472227865092232
C_PS51780_PS50967,0.20227437566763395,62-76,0.048117197229306
C_PS51780_PS51262,1.62166728973245,49-65,1.0646830939103592e-12
C_PS51780_PS51309,1.2036361302348215,50-66,1.2988141072628262e-09
C_PS51780_PS51369,0.5901217808919714,36-48,0.00046587968140070744
C_PS51780_PS51647,0.16169158965001884,12-25,0.10396694622677875
C_PS51781_PS50944,0.9740654791372894,44-58,4.5136830628903305e-07
C_PS51781_PS50960,0.6941833144336256,27-38,0.00024112386997874441
C_PS51781_PS51223,0.060125789952533815,10-23,0.43095092462716733
C_PS51781_PS51776,0.377996653758764,46-60,0.003448038341280919
C_PS51783_PS50123,0.07640335133426213,282-325,0.21695462977379706
C_PS51783_PS51344,0.5928860425080282,177-196,7.083652806672448e-06
C_PS51783_PS51388,0.7432462488606948,145-162,1.5481769516278371e-06
C_PS51783_PS51726,1.1637642538244943,305-330,7.230590471525379e-14
C_PS51792_PS50078,1.8448662189244036,23-40,3.785524513880333e-15
C_PS51792_PS50085,0.04649923474401696,15-37,0.3431861048875313
C_PS51792_PS50190,0.4755001237359444,216-240,6.8757963155787215e-06
C_PS51792_PS50309,0.9342029988876561,59-73,8.207518854699942e-07
C_PS51792_PS50309,0.35297412566152353,19-33,0.005018561777049131
C_PS51792_PS50824,1.167663585494446,27-44,7.447708424444553e-10
C_PS51792_PS50827,1.0231537930077366,13-29,2.7928602860654108e-08
C_PS51792_PS50844,0.1986015694381873,30-42,0.07563619029789889
C_PS51792_PS50909,1.5198265504289132,44-64,1.3768988261123878e-14
C_PS51792_PS50913,0.028585949089160678,73-84,0.7096159370263526
C_PS51792_PS50925,1.883079205438574,73-94,1.0189667811451412e-18
C_PS51792_PS50944,1.4584359279720998,79-95,1.7074913514421938e-11
C_PS51792_PS50967,0.10058356627021947,82-93,0.2990923784618931
C_PS51792_PS51022,2.293277279307114,40-65,1.2737982127389652e-26
C_PS51792_PS51061,0.7534367641503588,79-94,5.815474206928153e-06
C_PS51792_PS51131,0.03432715107635076,61-71,0.6855055650074968
C_PS51792_PS51131,0.09375007130855106,104-117,0.2691460800352119
C_PS51792_PS51139,0.6243950244257519,17-30,0.00015980913805218404
C_PS51792_PS51141,2.2158359534519847,79-98,5.668830247165736e-20
C_PS51792_PS51156,0.1726257622300702,112-128,0.05314995834545706
C_PS51792_PS51214,1.4412429353247873,77-94,5.412160033982068e-12
C_PS51792_PS51230,0.2402224345631918,36-46,0.07118687765167006
C_PS51792_PS51269,0.8704386646384625,68-84,3.74581176104699e-07
C_PS51792_PS51303,1.4237669324143019,105-127,6.002265308449723e-15
C_PS51792_PS51303,0.2312009750816122,57-71,0.03117887096546292
C_PS51792_PS51309,1.4342476193210274,75-91,2.5759708559060434e-11
C_PS51792_PS51319,0.43053959144319975,78-92,0.0015677812563758087
C_PS51792_PS51325,1.2919865666801087,9-26,7.946072827808647e-11
C_PS51792_PS51327,1.71694479364995,75-95,2.1935490902713375e-16
C_PS51792_PS51369,2.2641339766752866,69-88,2.1576557391481826e-20
C_PS51792_PS51388,0.6518488258255317,80-94,5.6700224523803e-05
C_PS51792_PS51388,0.23970060946516014,11-24,0.03488115620149002
C_PS51792_PS51401,0.12425887530094659,34-42,0.3268251770822304
C_PS51792_PS51413,1.9245857172416505,88-109,4.0887160132250463e-19
C_PS51792_PS51441,1.5101950333159087,78-92,1.4519760622337945e-10
C_PS51792_PS51445,0.641398368854996,169-185,1.8388735709134362e-05
C_PS51792_PS51445,0.5542913363496513,85-103,2.6681626096128082e-05
C_PS51792_PS51546,0.7449048288597098,107-124,1.502640116253958e-06
C_PS51792_PS51647,0.5179433410375465,22-38,0.00014997577189134067
C_PS51792_PS51688,0.013165246695211685,93-109,0.7994676631891485
C_PS51792_PS51690,3.302245547733693,101-124,3.8060241312926007e-35
C_PS51792_PS51690,1.6098900304500212,22-45,1.6596153358066157e-17
C_PS51792_PS51693,2.78871824797422,78-103,3.241540009584927e-32
C_PS51792_PS51720,1.410562886068072,13-38,1.1814310407994878e-16
C_PS51792_PS51726,0.08920349481943912,193-206,0.28683477453863987
C_PS51792_PS51742,0.0923055053639219,106-123,0.1898541569543556
C_PS51792_PS51780,0.09841666602945676,71-81,0.33871937176696465
C_PS51792_PS51781,0.1768746490074351,30-42,0.1003219828444827
C_PS51792_PS51822,0.6887792622213542,20-41,2.6246613602130664e-07
C_PS51792_PS51860,1.0837064780623873,78-94,9.976733277992896e-09
C_PS51794_PS50882,1.09243201554981,154-176,1.2244596752815702e-11
C_PS51794_PS50898,0.8668432678953737,17-52,1.6734993091330688e-07
C_PS51794_PS50903,0.7107739363827861,22-56,5.653945609830498e-06
C_PS51794_PS50960,0.36517392694849615,37-53,0.0020133470191724136
C_PS51794_PS51089,0.6635309748507012,95-114,1.7244205154112778e-06
C_PS51794_PS51131,0.11782695979360991,37-52,0.15179393682269904
C_PS51794_PS51139,0.25361007108562195,11-44,0.017287680562333835
C_PS51794_PS51141,2.521592548125746,133-155,6.492085443726314e-26
C_PS51794_PS51223,0.13668936336560122,145-161,0.09790876755593245
C_PS51794_PS51269,0.33724635239890066,85-105,0.00453494810643987
C_PS51794_PS51295,0.4004328114039364,138-155,0.000740792050785612
C_PS51794_PS51303,1.1844674008156355,135-153,1.6836605375007502e-10
C_PS51794_PS51309,0.5368219327313284,96-111,0.00018611404561142582
C_PS51794_PS51436,0.631875869822661,169-189,1.7265363498382456e-06
C_PS51794_PS51641,1.1442094764128283,78-105,1.1686246468683847e-11
C_PS51794_PS51690,1.0271942040997093,140-160,4.283509472647756e-10
C_PS51794_PS51711,2.47282990745707,155-184,6.052133443019539e-33
C_PS51794_PS51766,1.3053672062026642,138-160,9.140778521588583e-14
C_PS51806_PS50891,0.30639069868830315,168-190,0.0008700272109671942
C_PS51806_PS50914,0.27947331540244935,161-185,0.000923968216112159
C_PS51806_PS50916,0.7753792679167519,159-186,3.725613097687886e-10
C_PS51806_PS51015,0.3266493920994531,175-198,0.0003938322855878315
C_PS51806_PS51071,1.662939930607879,156-186,4.0890770728001734e-23
C_PS51806_PS51071,0.44107773409410544,251-273,3.928028243653294e-05
C_PS51806_PS51176,0.0444996989225066,187-210,0.3436977044306197
C_PS51806_PS51223,0.8521674996502684,231-257,2.3857080081116317e-10
C_PS51806_PS51230,0.5640757602382838,46-65,1.2603762155986352e-05
C_PS51806_PS51236,0.6135840158122381,128-144,2.950566530533336e-05
C_PS51806_PS51276,0.15894822022182975,259-277,0.04880042855900537
C_PS51806_PS51309,2.1142422617362087,233-265,4.144575680144778e-30
C_PS51806_PS51369,0.17505670775213922,92-107,0.06075491321685049
C_PS51806_PS51640,0.6418893671816273,368-398,2.281185934200022e-09
C_PS51806_PS51703,0.04903577371182344,447-467,0.35709577782934276
C_PS51806_PS51719,0.10730789087263659,388-408,0.10503457384331745
C_PS51806_PS51838,0.04676074975606426,230-253,0.34112808909330966
C_PS51822_PS50914,0.8108364951278828,31-52,1.7901113974686125e-08
C_PS51822_PS51064,0.24433827538715658,126-143,0.012300824861166982
C_PS51822_PS51141,0.04735716585681882,145-157,0.5402932905927319
C_PS51822_PS51309,0.4357619446934322,47-65,0.00025366984756399846
C_PS51822_PS51309,0.027220168951624046,107-124,0.6126490365825634
C_PS51822_PS51325,0.18266819059345174,17-37,0.021579057334752422
C_PS51822_PS51436,3.901455387254157,182-211,1.474292369334838e-51
C_PS51822_PS51647,0.07359331746651243,9-27,0.2470231969803375
C_PS51822_PS51693,1.5713952570886907,80-97,5.199131442387461e-13
C_PS51822_PS51693,0.016464588004090785,136-147,0.8207185384250361
C_PS51822_PS51693,0.14920269888742954,58-75,0.06817696144183312
C_PS51822_PS51693,0.0807862912944266,37-54,0.2335980809204339
C_PS51822_PS51719,0.6985899967871632,239-257,1.7199592849563387e-06
C_PS51822_PS51719,0.3398361110691379,11-28,0.0022049509852444344
C_PS51822_PS51742,1.4829137613128918,73-93,2.9891896014040884e-14
C_PS51822_PS51742,0.2991229366058725,101-115,0.011256111548435282
C_PS51822_PS51742,0.04020646030966368,167-181,0.54711464785068
C_PS51822_PS51838,0.6007871178590403,190-203,0.0002224029680726346
C_PS51822_PS51838,0.8746681772517224,29-48,2.5277187064680904e-08
C_PS51823_PS50970,0.011283844132712773,69-87,0.8070311283581916
C_PS51823_PS51461,1.888253683656267,28-59,5.729794314523773e-27
C_PS51823_PS51690,0.5623751663713872,222-239,4.015542555044411e-05
C_PS51823_PS51724,0.03880263837598541,31-56,0.36463129093618696
